created_at,entry_id,TEMPERATURE (°C),HUMIDITE (%),Fumee (raw),Methane_Gaz_naturel (raw),Monoxyde_de_carbone (raw),Qualite_air (raw),Gas_Type
2025-10-06 07:22:51 UTC,128,29.2,60.7,410.0,0.0,351.0,306.0,Air Pur
2025-11-20 12:39:47 UTC,2066,31.08,45.19,399.0,0.0,362.0,309.0,Air Pur
2025-11-20 11:10:14 UTC,1817,29.15,62.07,396.0,0.0,367.0,308.0,Air Pur
2025-10-08 05:55:15 UTC,570,29.0,64.6,394.0,0.0,376.0,318.0,Air Pur
2025-11-20 11:38:44 UTC,1896,29.66,53.52,389.0,0.0,347.0,318.0,Air Pur
2025-11-20 16:39:17 UTC,2734,36.0,30.0,390.0,0.0,371.0,303.0,Air Pur
2025-11-20 23:23:16 UTC,3864,28.55,58.85,410.0,0.0,389.0,313.0,Air Pur
2025-11-21 00:18:13 UTC,4015,26.63,63.78,399.0,0.0,366.0,317.0,Air Pur
2025-11-20 17:39:47 UTC,2902,36.0,35.6,405.0,0.0,377.0,308.0,Air Pur
2025-11-20 10:24:08 UTC,1687,27.89,63.28,403.0,0.0,365.0,306.0,Air Pur
2025-11-20 18:18:02 UTC,3010,36.0,30.0,400.0,0.0,362.0,319.0,Air Pur
2025-10-06 07:32:14 UTC,155,28.9,61.0,393.0,0.0,372.0,308.0,Air Pur
2025-11-20 15:29:04 UTC,2538,36.0,30.0,402.0,0.0,365.0,304.0,Air Pur
2025-11-20 08:44:37 UTC,1410,25.54,71.31,404.0,0.0,367.0,314.0,Air Pur
2025-11-21 00:33:24 UTC,4058,26.57,65.77,397.0,0.0,358.0,318.0,Air Pur
2025-10-09 07:46:03 UTC,785,30.7,70.6,406.0,0.0,364.0,312.0,Air Pur
2025-11-20 19:16:47 UTC,3176,35.5,35.37,408.0,0.0,365.0,310.0,Air Pur
2025-11-21 02:15:22 UTC,4342,24.21,81.25,402.0,0.0,365.0,317.0,Air Pur
2025-11-20 17:05:32 UTC,2807,36.0,30.0,399.0,0.0,363.0,316.0,Air Pur
2025-10-08 05:43:46 UTC,538,30.8,61.9,391.0,0.0,385.0,321.0,Air Pur
2025-11-20 11:19:19 UTC,1842,29.17,60.5,404.0,0.0,372.0,314.0,Air Pur
2025-11-20 14:59:48 UTC,2456,36.0,30.0,396.0,0.0,371.0,306.0,Air Pur
2025-10-07 10:19:41 UTC,525,30.7,63.9,404.0,0.0,376.0,310.0,Air Pur
2025-11-20 17:57:07 UTC,2951,36.0,31.01,395.0,0.0,359.0,321.0,Air Pur
2025-11-21 00:59:50 UTC,4132,26.01,74.42,396.0,0.0,367.0,314.0,Air Pur
2025-11-21 00:54:00 UTC,4116,26.24,77.58,402.0,0.0,375.0,310.0,Air Pur
2025-11-20 14:28:24 UTC,2369,35.35,33.79,391.0,0.0,358.0,309.0,Air Pur
2025-11-20 23:17:32 UTC,3848,29.2,52.69,392.0,0.0,367.0,320.0,Air Pur
2025-11-21 03:10:25 UTC,4496,23.25,88.18,397.0,0.0,366.0,312.0,Air Pur
2025-11-20 16:27:48 UTC,2702,36.0,38.2,397.0,0.0,368.0,315.0,Air Pur
2025-10-09 08:43:14 UTC,972,30.6,69.7,407.0,0.0,377.0,324.0,Air Pur
2025-10-11 06:45:16 UTC,1167,31.8,70.1,405.0,0.0,387.0,307.0,Air Pur
2025-11-20 16:54:12 UTC,2775,36.0,30.0,417.0,0.0,366.0,310.0,Air Pur
2025-11-20 12:10:13 UTC,1983,30.88,53.92,399.0,0.0,367.0,313.0,Air Pur
2025-10-09 08:05:30 UTC,854,30.6,70.4,395.0,0.0,376.0,309.0,Air Pur
2025-11-21 01:05:31 UTC,4147,25.63,83.66,405.0,0.0,381.0,310.0,Air Pur
2025-11-20 22:38:06 UTC,3737,30.84,45.35,406.0,0.0,373.0,326.0,Air Pur
2025-11-20 22:49:48 UTC,3770,29.94,52.77,396.0,0.0,375.0,302.0,Air Pur
2025-10-09 06:45:26 UTC,575,32.3,67.9,396.0,0.0,372.0,320.0,Air Pur
2025-11-20 19:47:28 UTC,3262,35.5,34.5,390.0,0.0,375.0,312.0,Air Pur
2025-10-11 06:39:25 UTC,1149,32.4,65.4,388.0,0.0,370.0,322.0,Air Pur
2025-11-20 10:34:36 UTC,1716,28.03,69.04,391.0,0.0,368.0,306.0,Air Pur
2025-11-20 23:20:00 UTC,3855,28.82,57.08,396.0,0.0,380.0,310.0,Air Pur
2025-11-20 15:12:48 UTC,2492,36.0,33.93,411.0,0.0,378.0,310.0,Air Pur
2025-11-20 16:13:05 UTC,2661,36.0,30.0,396.0,0.0,362.0,306.0,Air Pur
2025-11-20 18:58:51 UTC,3125,36.0,32.05,403.0,0.0,369.0,308.0,Air Pur
2025-11-20 18:32:40 UTC,3052,36.0,30.0,388.0,0.0,370.0,309.0,Air Pur
2025-10-06 06:40:11 UTC,5,28.3,65.5,398.0,0.0,371.0,297.0,Air Pur
2025-10-09 08:12:31 UTC,877,30.7,70.3,388.0,0.0,387.0,309.0,Air Pur
2025-10-10 04:54:01 UTC,992,31.6,68.0,380.0,0.0,357.0,327.0,Air Pur
2025-11-21 01:04:04 UTC,4143,25.78,80.14,394.0,0.0,378.0,313.0,Air Pur
2025-11-21 02:23:26 UTC,4365,23.54,80.34,396.0,0.0,375.0,298.0,Air Pur
2025-11-21 02:59:27 UTC,4466,22.55,79.95,388.0,0.0,365.0,304.0,Air Pur
2025-10-09 07:05:18 UTC,636,30.6,70.1,395.0,0.0,376.0,313.0,Air Pur
2025-11-20 10:26:40 UTC,1694,28.07,60.97,411.0,0.0,371.0,318.0,Air Pur
2025-11-20 10:22:44 UTC,1683,27.93,60.49,399.0,0.0,364.0,321.0,Air Pur
2025-10-06 07:20:05 UTC,120,29.1,61.1,394.0,0.0,372.0,317.0,Air Pur
2025-10-09 07:59:16 UTC,831,30.6,69.8,407.0,0.0,360.0,318.0,Air Pur
2025-11-20 22:16:10 UTC,3676,30.85,54.03,392.0,0.0,375.0,315.0,Air Pur
2025-11-20 04:29:16 UTC,1370,28.9,71.8,407.0,0.0,359.0,316.0,Air Pur
2025-10-09 07:34:03 UTC,741,30.8,71.3,409.0,0.0,371.0,307.0,Air Pur
2025-10-06 07:19:02 UTC,117,29.0,61.1,407.0,0.0,370.0,302.0,Air Pur
2025-11-20 17:16:53 UTC,2839,36.0,30.0,393.0,0.0,365.0,321.0,Air Pur
2025-10-11 06:39:58 UTC,1151,32.3,65.5,411.0,0.0,380.0,313.0,Air Pur
2025-11-20 11:51:52 UTC,1932,29.42,61.52,407.0,0.0,360.0,312.0,Air Pur
2025-10-10 05:01:37 UTC,1013,33.4,64.2,404.0,0.0,360.0,313.0,Air Pur
2025-11-20 10:16:08 UTC,1665,26.49,60.21,413.0,0.0,373.0,318.0,Air Pur
2025-10-10 06:03:12 UTC,1082,33.2,60.4,380.0,0.0,381.0,311.0,Air Pur
2025-10-07 08:27:27 UTC,513,31.7,57.7,394.0,0.0,368.0,303.0,Air Pur
2025-11-20 17:20:47 UTC,2850,36.0,30.0,408.0,0.0,366.0,308.0,Air Pur
2025-10-08 05:51:40 UTC,560,29.4,63.1,399.0,0.0,378.0,313.0,Air Pur
2025-11-20 22:15:03 UTC,3673,30.79,53.22,389.0,0.0,373.0,306.0,Air Pur
2025-11-20 20:17:12 UTC,3344,33.92,39.09,383.0,0.0,381.0,315.0,Air Pur
2025-11-21 00:38:15 UTC,4071,26.18,73.19,399.0,0.0,366.0,320.0,Air Pur
2025-11-20 09:06:10 UTC,1471,25.09,75.6,425.0,0.0,373.0,306.0,Air Pur
2025-10-09 06:47:03 UTC,581,32.1,68.0,399.0,0.0,372.0,298.0,Air Pur
2025-11-20 14:01:56 UTC,2295,34.86,35.57,403.0,0.0,372.0,320.0,Air Pur
2025-11-20 19:07:01 UTC,3148,36.0,30.0,410.0,0.0,370.0,321.0,Air Pur
2025-11-21 01:42:20 UTC,4250,23.88,80.09,416.0,0.0,369.0,315.0,Air Pur
2025-11-20 10:21:34 UTC,1680,27.57,65.43,386.0,0.0,357.0,307.0,Air Pur
2025-11-20 21:15:30 UTC,3507,32.67,52.75,396.0,0.0,360.0,312.0,Air Pur
2025-11-20 16:43:25 UTC,2745,36.0,30.0,397.0,0.0,378.0,309.0,Air Pur
2025-11-20 20:21:54 UTC,3357,34.91,34.66,382.0,0.0,370.0,312.0,Air Pur
2025-11-21 00:29:15 UTC,4046,26.62,66.31,393.0,0.0,370.0,306.0,Air Pur
2025-10-25 05:58:00 UTC,1244,29.7,73.7,403.0,0.0,390.0,301.0,Air Pur
2025-11-20 18:56:38 UTC,3119,35.78,30.0,396.0,0.0,364.0,309.0,Air Pur
2025-11-20 13:06:55 UTC,2142,33.64,37.43,408.0,0.0,373.0,317.0,Air Pur
2025-11-20 18:35:32 UTC,3060,35.76,30.0,400.0,0.0,358.0,305.0,Air Pur
2025-11-21 03:29:06 UTC,4549,22.37,80.93,406.0,0.0,370.0,320.0,Air Pur
2025-11-20 18:00:08 UTC,2960,36.0,30.0,402.0,0.0,360.0,309.0,Air Pur
2025-11-20 13:51:07 UTC,2266,34.61,43.6,405.0,0.0,375.0,317.0,Air Pur
2025-11-20 15:08:23 UTC,2480,36.0,30.0,392.0,0.0,359.0,311.0,Air Pur
2025-11-20 10:05:50 UTC,1636,27.33,66.08,412.0,0.0,363.0,315.0,Air Pur
2025-11-20 10:49:42 UTC,1758,28.04,60.63,404.0,0.0,375.0,322.0,Air Pur
2025-11-21 02:54:40 UTC,4453,22.4,87.12,412.0,0.0,364.0,299.0,Air Pur
2025-11-20 12:41:33 UTC,2071,31.58,57.99,395.0,0.0,370.0,310.0,Air Pur
2025-11-20 17:20:47 UTC,2850,36.0,30.0,416.0,0.0,369.0,316.0,Air Pur
2025-11-20 19:43:58 UTC,3252,35.05,40.04,402.0,0.0,366.0,300.0,Air Pur
2025-11-20 22:36:00 UTC,3731,30.35,62.96,399.0,0.0,395.0,305.0,Air Pur
2025-11-20 15:12:08 UTC,2490,36.0,30.74,385.0,0.0,384.0,316.0,Air Pur
2025-11-20 10:04:21 UTC,1632,27.2,65.02,401.0,0.0,380.0,307.0,Air Pur
2025-11-20 17:08:57 UTC,2817,36.0,30.0,399.0,0.0,377.0,325.0,Air Pur
2025-10-10 05:02:47 UTC,1016,33.4,64.5,391.0,0.0,379.0,314.0,Air Pur
2025-11-20 04:22:24 UTC,1349,30.4,67.5,401.0,0.0,369.0,304.0,Air Pur
2025-11-20 18:45:26 UTC,3088,36.0,30.2,408.0,0.0,363.0,306.0,Air Pur
2025-11-20 17:17:17 UTC,2840,36.0,30.0,407.0,0.0,375.0,312.0,Air Pur
2025-10-06 08:35:08 UTC,336,29.4,60.2,409.0,0.0,380.0,320.0,Air Pur
2025-10-09 08:18:41 UTC,896,30.6,70.1,396.0,0.0,377.0,313.0,Air Pur
2025-11-20 21:29:57 UTC,3547,32.27,53.23,414.0,0.0,368.0,310.0,Air Pur
2025-10-09 08:04:57 UTC,852,30.6,70.5,395.0,0.0,371.0,315.0,Air Pur
2025-11-20 10:24:33 UTC,1688,27.66,66.66,404.0,0.0,372.0,316.0,Air Pur
2025-11-20 11:51:52 UTC,1932,29.42,61.52,398.0,0.0,362.0,306.0,Air Pur
2025-11-20 22:41:40 UTC,3747,29.41,61.68,408.0,0.0,373.0,301.0,Air Pur
2025-11-20 14:49:48 UTC,2428,35.61,31.8,409.0,0.0,384.0,308.0,Air Pur
2025-11-20 09:41:27 UTC,1569,26.09,67.0,403.0,0.0,365.0,316.0,Air Pur
2025-11-21 00:13:20 UTC,4001,26.98,69.61,391.0,0.0,368.0,318.0,Air Pur
2025-11-20 16:41:14 UTC,2739,36.0,30.4,410.0,0.0,372.0,310.0,Air Pur
2025-11-20 21:12:46 UTC,3499,33.56,46.49,387.0,0.0,363.0,309.0,Air Pur
2025-11-20 23:41:29 UTC,3914,28.12,63.6,394.0,0.0,369.0,310.0,Air Pur
2025-10-10 05:56:12 UTC,1067,33.6,65.0,401.0,0.0,379.0,310.0,Air Pur
2025-11-21 02:29:12 UTC,4381,23.79,82.83,389.0,0.0,363.0,316.0,Air Pur
2025-11-20 14:55:39 UTC,2445,36.0,30.0,405.0,0.0,372.0,320.0,Air Pur
2025-11-21 00:51:16 UTC,4108,25.06,76.34,399.0,0.0,385.0,317.0,Air Pur
2025-11-20 20:27:59 UTC,3374,34.1,34.35,380.0,0.0,383.0,307.0,Air Pur
2025-11-21 00:02:07 UTC,3970,27.27,67.88,392.0,0.0,373.0,302.0,Air Pur
2025-11-20 15:32:12 UTC,2547,36.0,33.78,394.0,0.0,381.0,315.0,Air Pur
2025-10-09 07:37:33 UTC,754,30.9,70.9,406.0,0.0,364.0,303.0,Air Pur
2025-11-20 12:45:52 UTC,2083,31.52,54.77,406.0,0.0,376.0,317.0,Air Pur
2025-11-20 16:54:12 UTC,2775,36.0,30.0,402.0,0.0,361.0,327.0,Air Pur
2025-11-20 17:37:54 UTC,2897,36.0,30.45,404.0,0.0,368.0,311.0,Air Pur
2025-11-21 01:19:25 UTC,4186,25.77,71.23,401.0,0.0,378.0,313.0,Air Pur
2025-10-09 07:43:36 UTC,776,30.9,70.5,407.0,0.0,370.0,311.0,Air Pur
2025-11-20 10:02:15 UTC,1626,26.81,76.7,405.0,0.0,374.0,311.0,Air Pur
2025-11-20 18:38:55 UTC,3070,36.0,33.25,394.0,0.0,372.0,312.0,Air Pur
2025-10-06 09:13:52 UTC,418,30.0,57.7,396.0,0.0,362.0,314.0,Air Pur
2025-10-06 07:18:20 UTC,115,29.0,61.2,404.0,0.0,366.0,309.0,Air Pur
2025-10-09 06:59:43 UTC,617,31.2,70.2,393.0,0.0,372.0,307.0,Air Pur
2025-11-21 00:04:02 UTC,3975,27.66,71.72,418.0,0.0,366.0,297.0,Air Pur
2025-11-20 19:49:42 UTC,3268,35.62,30.0,400.0,0.0,368.0,319.0,Air Pur
2025-10-09 07:57:55 UTC,826,30.7,70.0,402.0,0.0,362.0,310.0,Air Pur
2025-11-20 09:22:55 UTC,1517,25.29,73.21,403.0,0.0,352.0,320.0,Air Pur
2025-11-20 19:06:36 UTC,3147,35.04,30.0,393.0,0.0,380.0,314.0,Air Pur
2025-10-06 09:12:03 UTC,413,29.4,58.3,405.0,0.0,378.0,315.0,Air Pur
2025-10-09 07:30:48 UTC,729,30.5,71.4,405.0,0.0,368.0,314.0,Air Pur
2025-11-20 20:18:57 UTC,3349,34.34,33.86,395.0,0.0,366.0,324.0,Air Pur
2025-11-20 17:06:16 UTC,2809,36.0,30.0,394.0,0.0,370.0,313.0,Air Pur
2025-10-09 07:16:25 UTC,676,30.6,70.9,398.0,0.0,373.0,316.0,Air Pur
2025-11-20 21:01:18 UTC,3466,33.18,41.73,393.0,0.0,370.0,306.0,Air Pur
2025-11-20 15:17:25 UTC,2505,35.73,31.89,406.0,0.0,370.0,312.0,Air Pur
2025-11-20 18:02:45 UTC,2968,36.0,31.8,405.0,0.0,367.0,317.0,Air Pur
2025-11-20 16:58:27 UTC,2787,36.0,30.0,392.0,0.0,380.0,309.0,Air Pur
2025-10-11 06:31:05 UTC,1123,31.3,68.4,386.0,0.0,366.0,309.0,Air Pur
2025-11-21 00:41:33 UTC,4080,27.42,66.0,397.0,0.0,371.0,319.0,Air Pur
2025-11-20 09:42:34 UTC,1572,26.67,65.55,398.0,0.0,363.0,305.0,Air Pur
2025-11-20 13:07:34 UTC,2144,33.42,32.88,396.0,0.0,354.0,308.0,Air Pur
2025-11-20 10:24:33 UTC,1688,27.66,66.66,410.0,0.0,362.0,316.0,Air Pur
2025-11-21 01:00:10 UTC,4133,26.29,72.86,390.0,0.0,383.0,323.0,Air Pur
2025-11-20 23:19:00 UTC,3852,28.75,54.17,405.0,0.0,385.0,314.0,Air Pur
2025-11-20 20:51:55 UTC,3441,33.5,36.12,406.0,0.0,379.0,313.0,Air Pur
2025-11-20 22:48:38 UTC,3767,30.08,52.69,388.0,0.0,375.0,309.0,Air Pur
2025-11-20 14:13:13 UTC,2327,35.16,32.94,397.0,0.0,371.0,315.0,Air Pur
2025-11-20 17:44:22 UTC,2915,36.0,31.9,401.0,0.0,374.0,308.0,Air Pur
2025-11-20 23:55:55 UTC,3953,27.91,68.54,400.0,0.0,376.0,323.0,Air Pur
2025-10-09 06:51:59 UTC,596,30.9,69.8,417.0,0.0,372.0,317.0,Air Pur
2025-10-09 07:30:48 UTC,729,30.5,71.4,416.0,0.0,364.0,316.0,Air Pur
2025-11-20 04:28:00 UTC,1366,28.3,74.0,406.0,0.0,381.0,305.0,Air Pur
2025-11-21 03:09:18 UTC,4493,23.03,90.0,392.0,0.0,369.0,314.0,Air Pur
2025-10-09 07:22:39 UTC,699,30.5,71.9,409.0,0.0,373.0,311.0,Air Pur
2025-10-06 09:03:09 UTC,396,29.9,58.2,403.0,0.0,371.0,322.0,Air Pur
2025-11-21 01:14:20 UTC,4172,25.62,82.12,401.0,0.0,366.0,315.0,Air Pur
2025-11-21 02:22:04 UTC,4361,24.15,76.08,402.0,0.0,356.0,312.0,Air Pur
2025-11-20 15:16:38 UTC,2503,35.62,30.0,399.0,0.0,365.0,318.0,Air Pur
2025-11-20 11:11:17 UTC,1820,29.16,55.85,394.0,0.0,373.0,311.0,Air Pur
2025-10-09 07:27:49 UTC,718,30.5,71.5,401.0,0.0,372.0,304.0,Air Pur
2025-11-20 16:57:02 UTC,2783,36.0,34.81,402.0,0.0,387.0,303.0,Air Pur
2025-11-20 21:40:44 UTC,3578,32.19,50.78,400.0,0.0,378.0,314.0,Air Pur
2025-10-06 07:28:24 UTC,144,29.1,60.4,406.0,0.0,350.0,316.0,Air Pur
2025-11-20 19:04:32 UTC,3141,36.0,30.0,394.0,0.0,371.0,312.0,Air Pur
2025-11-21 03:08:58 UTC,4492,22.88,90.0,418.0,0.0,373.0,311.0,Air Pur
2025-11-20 17:52:57 UTC,2939,36.0,30.0,388.0,0.0,370.0,317.0,Air Pur
2025-11-20 22:02:08 UTC,3637,32.14,48.35,399.0,0.0,365.0,309.0,Air Pur
2025-11-20 19:33:37 UTC,3223,34.56,36.55,404.0,0.0,375.0,320.0,Air Pur
2025-10-11 06:45:38 UTC,1168,31.9,69.7,392.0,0.0,373.0,311.0,Air Pur
2025-11-20 15:57:04 UTC,2617,36.0,30.0,399.0,0.0,372.0,314.0,Air Pur
2025-10-10 05:20:00 UTC,1063,32.4,68.0,404.0,0.0,361.0,308.0,Air Pur
2025-11-20 13:11:49 UTC,2157,33.16,42.72,412.0,0.0,367.0,314.0,Air Pur
2025-11-20 18:08:04 UTC,2983,36.0,35.37,408.0,0.0,373.0,315.0,Air Pur
2025-11-20 19:59:29 UTC,3295,35.01,38.74,407.0,0.0,352.0,309.0,Air Pur
2025-10-11 06:41:47 UTC,1157,31.8,67.0,404.0,0.0,380.0,312.0,Air Pur
2025-10-09 07:31:53 UTC,733,30.6,72.0,393.0,0.0,362.0,317.0,Air Pur
2025-11-21 02:11:20 UTC,4331,24.33,77.25,398.0,0.0,369.0,316.0,Air Pur
2025-10-09 08:36:35 UTC,954,30.7,69.5,377.0,0.0,385.0,308.0,Air Pur
2025-11-20 15:29:46 UTC,2540,36.0,30.0,402.0,0.0,355.0,309.0,Air Pur
2025-11-20 20:10:08 UTC,3325,34.33,34.85,410.0,0.0,354.0,319.0,Air Pur
2025-11-20 20:02:01 UTC,3302,34.64,33.14,398.0,0.0,373.0,316.0,Air Pur
2025-11-20 09:32:24 UTC,1543,25.77,75.07,404.0,0.0,362.0,310.0,Air Pur
2025-10-11 08:47:04 UTC,1192,33.2,65.0,388.0,0.0,373.0,322.0,Air Pur
2025-11-20 18:12:13 UTC,2994,36.0,30.0,385.0,0.0,363.0,311.0,Air Pur
2025-11-20 16:20:44 UTC,2682,36.0,34.76,401.0,0.0,376.0,311.0,Air Pur
2025-10-25 05:49:08 UTC,1218,29.5,72.9,397.0,0.0,378.0,316.0,Air Pur
2025-11-20 09:31:40 UTC,1541,26.09,74.29,404.0,0.0,370.0,318.0,Air Pur
2025-11-20 19:38:34 UTC,3237,35.58,33.73,395.0,0.0,363.0,316.0,Air Pur
2025-11-20 14:34:51 UTC,2387,35.71,30.97,387.0,0.0,370.0,310.0,Air Pur
2025-11-20 22:31:57 UTC,3720,30.11,52.72,389.0,0.0,362.0,311.0,Air Pur
2025-11-20 08:37:59 UTC,1389,31.2,64.4,408.0,0.0,364.0,319.0,Air Pur
2025-11-20 11:24:49 UTC,1857,29.26,59.08,401.0,0.0,379.0,308.0,Air Pur
2025-11-20 04:28:00 UTC,1366,28.3,74.0,400.0,0.0,372.0,311.0,Air Pur
2025-10-07 07:45:55 UTC,500,31.4,59.8,408.0,0.0,351.0,327.0,Air Pur
2025-11-20 10:21:59 UTC,1681,27.27,61.0,407.0,0.0,368.0,309.0,Air Pur
2025-10-07 08:25:20 UTC,511,31.4,61.7,393.0,0.0,374.0,318.0,Air Pur
2025-11-21 02:04:46 UTC,4313,24.35,76.61,399.0,0.0,378.0,307.0,Air Pur
2025-11-20 04:14:48 UTC,1325,29.6,70.7,391.0,0.0,384.0,316.0,Air Pur
2025-10-11 06:41:32 UTC,1156,32.0,66.6,411.0,0.0,362.0,306.0,Air Pur
2025-11-20 11:14:13 UTC,1828,28.91,59.55,397.0,0.0,362.0,316.0,Air Pur
2025-11-20 19:04:50 UTC,3142,36.0,32.49,394.0,0.0,360.0,313.0,Air Pur
2025-11-20 21:08:27 UTC,3487,32.57,53.75,390.0,0.0,355.0,313.0,Air Pur
2025-11-20 11:08:06 UTC,1811,29.33,61.26,386.0,0.0,375.0,304.0,Air Pur
2025-11-20 17:47:37 UTC,2924,36.0,34.95,382.0,0.0,367.0,313.0,Air Pur
2025-11-20 13:32:29 UTC,2215,34.12,41.23,404.0,0.0,370.0,306.0,Air Pur
2025-11-21 01:19:43 UTC,4187,25.45,72.21,406.0,0.0,377.0,305.0,Air Pur
2025-10-09 07:26:43 UTC,714,30.6,71.6,399.0,0.0,367.0,313.0,Air Pur
2025-11-20 21:49:52 UTC,3603,31.72,44.79,398.0,0.0,368.0,316.0,Air Pur
2025-11-21 01:00:54 UTC,4135,26.15,72.06,391.0,0.0,375.0,319.0,Air Pur
2025-11-20 21:21:15 UTC,3523,32.98,43.54,413.0,0.0,352.0,311.0,Air Pur
2025-11-21 01:49:14 UTC,4269,24.93,79.78,384.0,0.0,350.0,313.0,Air Pur
2025-10-25 05:58:00 UTC,1244,29.7,73.7,397.0,0.0,371.0,315.0,Air Pur
2025-11-20 22:28:23 UTC,3710,30.66,52.16,410.0,0.0,369.0,330.0,Air Pur
2025-10-10 06:03:12 UTC,1082,33.2,60.4,402.0,0.0,384.0,298.0,Air Pur
2025-10-06 09:29:44 UTC,456,30.0,57.3,411.0,0.0,368.0,300.0,Air Pur
2025-10-09 08:18:22 UTC,895,30.7,70.3,403.0,0.0,367.0,315.0,Air Pur
2025-11-20 08:36:41 UTC,1385,30.8,65.9,408.0,0.0,357.0,318.0,Air Pur
2025-11-20 12:01:36 UTC,1959,30.28,53.58,400.0,0.0,380.0,311.0,Air Pur
2025-11-20 18:40:02 UTC,3073,35.68,30.0,396.0,0.0,369.0,313.0,Air Pur
2025-11-20 12:15:10 UTC,1997,30.5,53.77,395.0,0.0,365.0,305.0,Air Pur
2025-11-21 01:55:09 UTC,4286,24.63,72.78,397.0,0.0,374.0,311.0,Air Pur
2025-10-07 07:51:58 UTC,505,31.4,61.3,408.0,0.0,368.0,303.0,Air Pur
2025-10-25 05:48:08 UTC,1215,29.5,72.7,405.0,0.0,364.0,311.0,Air Pur
2025-11-20 09:28:26 UTC,1532,25.66,70.72,410.0,0.0,360.0,313.0,Air Pur
2025-11-20 20:51:55 UTC,3441,33.5,36.12,400.0,0.0,375.0,317.0,Air Pur
2025-10-09 07:57:23 UTC,824,30.7,69.9,402.0,0.0,366.0,315.0,Air Pur
2025-10-09 08:28:47 UTC,929,30.6,69.9,411.0,0.0,369.0,310.0,Air Pur
2025-10-06 07:24:56 UTC,134,29.3,59.9,403.0,0.0,369.0,304.0,Air Pur
2025-11-20 12:54:04 UTC,2106,32.79,39.73,402.0,0.0,358.0,314.0,Air Pur
2025-11-20 21:58:57 UTC,3628,32.32,44.96,394.0,0.0,369.0,314.0,Air Pur
2025-11-20 11:23:20 UTC,1853,29.76,55.05,420.0,0.0,375.0,320.0,Air Pur
2025-11-21 01:15:46 UTC,4176,25.1,77.44,415.0,0.0,373.0,314.0,Air Pur
2025-11-20 17:51:08 UTC,2934,36.0,30.0,391.0,0.0,368.0,308.0,Air Pur
2025-11-20 19:55:54 UTC,3285,35.1,30.72,397.0,0.0,384.0,313.0,Air Pur
2025-11-21 01:59:45 UTC,4299,24.54,71.52,393.0,0.0,380.0,318.0,Air Pur
2025-11-20 17:07:16 UTC,2812,36.0,33.44,408.0,0.0,353.0,324.0,Air Pur
2025-10-25 06:00:12 UTC,1251,29.8,73.5,396.0,0.0,375.0,327.0,Air Pur
2025-11-20 21:17:36 UTC,3513,32.99,42.13,417.0,0.0,361.0,303.0,Air Pur
2025-10-25 06:02:04 UTC,1257,31.7,63.4,411.0,0.0,370.0,309.0,Air Pur
2025-11-20 20:29:01 UTC,3377,33.72,34.52,405.0,0.0,368.0,316.0,Air Pur
2025-11-20 21:08:27 UTC,3487,32.57,53.75,401.0,0.0,375.0,307.0,Air Pur
2025-11-20 21:43:13 UTC,3585,31.24,46.79,411.0,0.0,375.0,316.0,Air Pur
2025-11-20 08:40:23 UTC,1397,32.1,62.0,391.0,0.0,383.0,312.0,Air Pur
2025-11-20 22:02:33 UTC,3638,31.42,51.83,406.0,0.0,366.0,314.0,Air Pur
2025-11-20 20:12:26 UTC,3331,34.51,41.87,402.0,0.0,346.0,315.0,Air Pur
2025-11-20 16:28:30 UTC,2704,36.0,34.44,416.0,0.0,373.0,306.0,Air Pur
2025-10-06 09:37:26 UTC,471,30.3,57.0,405.0,0.0,377.0,315.0,Air Pur
2025-11-20 04:24:10 UTC,1354,30.4,67.4,399.0,0.0,367.0,311.0,Air Pur
2025-11-20 16:57:24 UTC,2784,36.0,30.0,406.0,0.0,358.0,310.0,Air Pur
2025-11-20 17:14:18 UTC,2832,36.0,30.03,413.0,0.0,382.0,303.0,Air Pur
2025-10-06 08:44:03 UTC,358,29.4,59.9,391.0,0.0,367.0,317.0,Air Pur
2025-11-20 18:21:23 UTC,3020,36.0,33.33,385.0,0.0,369.0,309.0,Air Pur
2025-10-09 07:14:15 UTC,668,30.7,70.8,411.0,0.0,356.0,313.0,Air Pur
2025-11-21 03:00:37 UTC,4469,22.8,88.12,397.0,0.0,381.0,316.0,Air Pur
2025-10-11 06:38:32 UTC,1146,32.3,65.6,395.0,0.0,376.0,310.0,Air Pur
2025-11-21 01:19:25 UTC,4186,25.77,71.23,408.0,0.0,367.0,318.0,Air Pur
2025-11-20 22:31:57 UTC,3720,30.11,52.72,403.0,0.0,395.0,312.0,Air Pur
2025-11-20 16:43:48 UTC,2746,36.0,31.78,403.0,0.0,365.0,312.0,Air Pur
2025-10-08 05:44:28 UTC,540,31.2,60.3,378.0,0.0,373.0,320.0,Air Pur
2025-11-20 16:55:55 UTC,2780,36.0,34.02,403.0,0.0,358.0,307.0,Air Pur
2025-11-21 01:01:42 UTC,4137,24.99,79.2,381.0,0.0,377.0,306.0,Air Pur
2025-11-20 22:51:54 UTC,3776,30.37,54.52,400.0,0.0,368.0,321.0,Air Pur
2025-11-20 15:18:49 UTC,2509,36.0,36.93,401.0,0.0,375.0,315.0,Air Pur
2025-11-20 16:55:55 UTC,2780,36.0,34.02,411.0,0.0,367.0,323.0,Air Pur
2025-10-09 08:27:33 UTC,925,30.6,70.0,384.0,0.0,376.0,307.0,Air Pur
